,name,category,original,sale,link
1165,Nike SB,Camo Skate Cargo Pants,$200,$150.97,https://www.nike.com/t/sb-camo-skate-cargo-pants-7pG070/DN4989-320
1166,Nike Standard Issue,Men's Mesh Basketball Shorts,$200,$150.97,https://www.nike.com/t/standard-issue-mens-mesh-basketball-shorts-jN7tCJ/DA3030-100
1167,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-0nPbnW/DJ1347-010
1168,Jordan College Dri-FIT Spotlight (UNC),Men's Pants,$200,$150.97,https://www.nike.com/t/jordandri-fit-spotlight-unc-mens-pants-rVrr6Z/DD6385-419
1169,PG 5,Basketball Shoes,$200,$150.97,https://www.nike.com/t/pg-5-basketball-shoes-9zqWmn/CW3143-101
1170,Nike Sportswear,Men's Woven Flow Shorts,$200,$150.97,https://www.nike.com/t/sportswear-mens-woven-flow-shorts-VFft3H/AR2382-814
1171,Nike Dri-FIT ReLuxe,Men's Boxer Briefs (2-Pack),$200,$150.97,https://www.nike.com/t/dri-fit-reluxe-mens-boxer-briefs-2-pack-52GNlF/KE1104-033
1172,Nike College Club (Texas),Men's Full-Zip Fleece Hoodie,$200,$150.97,https://www.nike.com/t/club-texas-mens-full-zip-fleece-hoodie-X4nlp9/DJ8419-063
1173,Nike Court Legacy,Men's Shoes,$200,$150.97,https://www.nike.com/t/court-legacy-mens-shoes-8nrfBK/DJ1999-800
1174,Nike Dri-FIT Vapor,Men's Slim Fit Golf Pants,$200,$150.97,https://www.nike.com/t/dri-fit-vapor-mens-slim-fit-golf-pants-W49BLq/DJ3068-025
1175,Nike React Live SE,Men's Shoes,$200,$150.97,https://www.nike.com/t/react-live-se-mens-shoes-FF0LHr/DD6879-001
1176,Nike Sportswear Therma-FIT Repel,Men's Reversible Jacket,$200,$150.97,https://www.nike.com/t/sportswear-therma-fit-repel-mens-reversible-jacket-LbrrSX/DD6974-736
1177,Nike College Max 90 (Georgia),Men's T-Shirt,$200,$150.97,https://www.nike.com/t/max-90-georgia-mens-t-shirt-Tdb23d/DM1923-100
1178,The Nike Polo,Men's Polo,$200,$150.97,https://www.nike.com/t/polo-mens-polo-f3q8ZG/DB3263-493
1179,Nike Sportswear,Men's Classic Fleece Shorts,$200,$150.97,https://www.nike.com/t/sportswear-mens-classic-fleece-shorts-lhT2NR/DA0025-307
1180,Jordan Brand Holiday,Men's Long-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/jordan-brand-holiday-mens-long-sleeve-t-shirt-X68fW6/DC9793-333
1181,Nike Sportswear Style Essentials,Men's Lined Long-Sleeve Top,$200,$150.97,https://www.nike.com/t/sportswear-style-essentials-mens-lined-long-sleeve-top-hx6zwH/DD7016-700
1182,Nike Dri-FIT Player,Men's Striped Golf Polo,$200,$150.97,https://www.nike.com/t/dri-fit-player-mens-striped-golf-polo-lGQVft/CV3496-631
1183,Nike Sportswear,Men's Tank,$200,$150.97,https://www.nike.com/t/sportswear-mens-tank-WV8CqM/BQ1260-382
1184,Nike College Dri-FIT Spotlight (Stanford),Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/dri-fit-spotlight-stanford-mens-pullover-hoodie-n3Cv1R/DD6282-698
1185,Nike Dri-FIT Nathan Bell,Men's Running T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-nathan-bell-mens-running-t-shirt-rm7vD0/AO0650-033
1186,Nike Vapor Jet 6.0 Electric Varsity,Men's Football Gloves,$200,$150.97,https://www.nike.com/t/vapor-jet-6-electric-varsity-mens-football-gloves-R1WkZ6/N1001636-153
1187,Nike Sportswear Tech Fleece,Men's Joggers,$200,$150.97,https://www.nike.com/t/sportswear-tech-fleece-mens-joggers-X60Hkt/DD4706-303
1188,Nike Waffle One,Men's Shoes,$200,$150.97,https://www.nike.com/t/waffle-one-mens-shoes-4cW37x/DA7995-300
1189,Nike SB,Pull-On Skate Chino Shorts,$200,$150.97,https://www.nike.com/t/sb-pull-on-skate-chino-shorts-qqQk3j/CV4303-247
1190,Jordan Delta 2,Men's Shoes,$200,$150.97,https://www.nike.com/t/jordan-delta-2-mens-shoes-0zS4N1/CV8121-011
1191,Nike Air Zoom Vomero 16,Men's Road Running Shoes,$200,$150.97,https://www.nike.com/t/air-zoom-vomero-16-mens-road-running-shoes-8zSBBk/DA7245-100
1192,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-PSrJpq/DD1404-010
1193,Nike College Dri-FIT Spotlight (Penn State),Men's Pants,$200,$150.97,https://www.nike.com/t/dri-fit-spotlight-penn-state-mens-pants-Jl09TC/DD6378-419
1194,Nike Metcon Sport,Men's Training Shoes,$200,$150.97,https://www.nike.com/t/metcon-sport-mens-training-shoes-bqcHgn/AQ7489-003
1195,Nike College (Oregon),Men's Logo T-Shirt,$200,$150.97,https://www.nike.com/t/oregon-mens-logo-t-shirt-GG1VC7/DJ6433-377
1196,Nike Everyday Cotton Stretch,Men's Slim Fit Crew-Neck Undershirt (2-Pack),$200,$150.97,https://www.nike.com/t/everyday-cotton-stretch-mens-slim-fit-crew-neck-undershirt-2-pack-RRrgCx/KE1010-100
1197,Nike SB,Men's Skate T-Shirt,$200,$150.97,https://www.nike.com/t/sb-mens-skate-t-shirt-CF1Fxw/DJ1222-100
1198,Nike Victori One,Men's Printed Slides,$200,$150.97,https://www.nike.com/t/victori-one-mens-printed-slides-bDnqZM/CN9678-402
1199,Nike Sportswear Therma-FIT ADV Tech Pack,Men's Engineered Full-Zip,$200,$150.97,https://www.nike.com/t/sportswear-therma-fit-adv-tech-pack-mens-engineered-full-zip-T37HWr/DD6634-060
1200,Nike SuperRep Go,Men's Training Shoes,$200,$150.97,https://www.nike.com/t/superrep-go-mens-training-shoes-19sK4X/CJ0773-011
1201,Nike Air Zoom Pegasus 38 (NFL Dallas Cowboys),Men's Running Shoe,$200,$150.97,https://www.nike.com/t/air-zoom-pegasus-38-dallas-cowboys-mens-running-shoe-QpXfdj/DJ0822-001
1202,"Nike Dri-FIT Giannis ""Freak""",Men's Printed Basketball T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-giannis-freak-mens-printed-basketball-t-shirt-hS453M/DJ1564-010
1203,Nike Roshe G,Men's Golf Shoes,$200,$150.97,https://www.nike.com/t/roshe-g-mens-golf-shoes-T63tZ3/CD6065-400
1204,Nike Dri-FIT Sport Clash,Men's Woven Training Pants,$200,$150.97,https://www.nike.com/t/dri-fit-sport-clash-mens-woven-training-pants-LScmb1/DD1720-010
1205,Nike Dri-FIT,Men's Graphic Training T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-mens-graphic-training-t-shirt-qzXr2j/DD6910-814
1206,Nike Asuna,Men's Slides,$200,$150.97,https://www.nike.com/t/asuna-mens-slides-KmrL4c/CW9703-002
1207,Nike Therma Legacy Performance (MLB Philadelphia Phillies),Hoodie,$200,$150.97,https://www.nike.com/t/therma-legacy-performance-philadelphia-phillies-hoodie-ntBBhD/NKAQM3U-PP1
1208,Nike Sportswear Tech Fleece,Men's Joggers,$200,$150.97,https://www.nike.com/t/sportswear-tech-fleece-mens-joggers-4x29ft/CU4495-469
1209,Nike Therma-FIT,Men's Pullover Training Hoodie,$200,$150.97,https://www.nike.com/t/therma-fit-mens-pullover-training-hoodie-Lw0v14/DD2112-690
1210,Nike Yoga Dri-FIT,Men's Shorts,$200,$150.97,https://www.nike.com/t/yoga-dri-fit-mens-shorts-5FP4gl/CZ2235-337
1211,Nike Air Max 97 SE,Men's Shoes,$200,$150.97,https://www.nike.com/t/air-max-97-se-mens-shoes-VcSkNH/DC3986-300
1212,Nike Sportswear Club,Men's Graphic Shorts,$200,$150.97,https://www.nike.com/t/sportswear-club-mens-graphic-shorts-hQgvng/BV2721-320
1213,Nike Sportswear Style Essentials,Men's Long-Sleeve Mock Neck Top,$200,$150.97,https://www.nike.com/t/sportswear-style-essentials-mens-long-sleeve-mock-neck-top-SkfSc5/DD7028-072
1214,Nike Sportswear Club Fleece,Men's Pants,$200,$150.97,https://www.nike.com/t/sportswear-club-fleece-mens-pants-jmbdcZ/BV2737-690
1215,Nike ACG Therma-FIT,Fleece Full-Length Zippered Hoodie,$200,$150.97,https://www.nike.com/t/acg-therma-fit-fleece-full-length-zippered-hoodie-Xjt7Tr/DH3089-010
1216,Nike Sportswear Club Fleece,Crew,$200,$150.97,https://www.nike.com/t/sportswear-club-fleece-crew-TWcqLw/BV2662-258
1217,Indiana Pacers City Edition,Nike Dri-FIT NBA Swingman Jersey,$200,$150.97,https://www.nike.com/t/indiana-pacers-city-edition-dri-fit-nba-swingman-jersey-kfTgKQ/DB4030-420
1218,Nike Sportswear Club Fleece,Joggers,$200,$150.97,https://www.nike.com/t/sportswear-club-fleece-joggers-KflRdQ/BV2671-362
1219,Nike Dri-FIT Rise 365,Men's Short-Sleeve Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-rise-365-mens-short-sleeve-running-top-rPq09C/CZ9184-690
1220,Nike Dri-FIT Miler,Men's Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-miler-mens-running-top-95KFGR/CU5992-869
1221,Nike Sportswear Sport Essentials+,Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-sport-essentials-mens-pullover-hoodie-W2b9n7/DD5126-476
1222,Nike Sportswear Swoosh,Men's French Terry Shorts,$200,$150.97,https://www.nike.com/t/sportswear-swoosh-mens-french-terry-shorts-3sL57C/DD5997-063
1223,Nike Dri-FIT UV Run Division Miler,Men's Long-Sleeve Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-uv-run-division-miler-mens-long-sleeve-running-top-lx7svx/DD5999-084
1224,Nike Sportswear,Men's French Terry Shorts,$200,$150.97,https://www.nike.com/t/sportswear-mens-french-terry-shorts-2bBwdC/DJ5308-739
1225,NikeCourt Dri-FIT Victory,Men's Printed Tennis Top,$200,$150.97,https://www.nike.com/t/nikecourt-dri-fit-victory-mens-printed-tennis-top-74sjFD/DA4366-451
1226,Nike Lil' Penny,Men's Premium Basketball Shorts,$200,$150.97,https://www.nike.com/t/lil-penny-mens-premium-basketball-shorts-Nkm9nP/DA5993-480
1227,Nike Therma-FIT,Men's Winterized Full-Zip Training Hoodie,$200,$150.97,https://www.nike.com/t/therma-fit-mens-winterized-full-zip-training-hoodie-Gs2QgM/DD2128-326
1228,Nike Dri-FIT Lil' Penny,Men's Premium Basketball Jersey,$200,$150.97,https://www.nike.com/t/dri-fit-lil-penny-mens-premium-basketball-jersey-595H1n/DA5991-480
1229,Nike College Club Fleece (UNC),Men's Sweatshirt,$200,$150.97,https://www.nike.com/t/club-fleece-unc-mens-sweatshirt-tqVWrF/DJ8095-448
1230,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-Q6PtX4/DD1274-100
1231,Nike Dri-FIT Pro,Trail Running Cap,$200,$150.97,https://www.nike.com/t/dri-fit-pro-trail-running-cap-TpFPCf/DC3625-011
1232,Nike Sportswear Max90,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-max90-mens-t-shirt-SzZ6t9/DJ5309-852
1233,Nike Dri-FIT Trail Element,Men's 1/2-Zip Trail Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-trail-element-mens-1-2-zip-trail-running-top-SmlLD8/DD4580-510
1234,Nike Sportswear Club Fleece,Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-club-fleece-pullover-hoodie-Gw4Nwq/BV2654-813
1235,Nike Sportswear Style Essentials+,Men's Fleece 1/2-Zip Top,$200,$150.97,https://www.nike.com/t/sportswear-style-essentials-mens-fleece-1-2-zip-top-Bsdx0V/DD4870-010
1236,Nike Sportswear Premium Essentials,Men's Lined M65 Jacket,$200,$150.97,https://www.nike.com/t/sportswear-premium-essentials-mens-lined-m65-jacket-fdrBKJ/CZ9879-010
1237,Nike College (West Virginia),Men's Hoodie,$200,$150.97,https://www.nike.com/t/west-virginia-mens-hoodie-nDdPs9/DH4740-050
1238,Nike Sportswear Sport Essentials+,Men's Semi-Brushed Shorts,$200,$150.97,https://www.nike.com/t/sportswear-sport-essentials-mens-semi-brushed-shorts-WPdTJr/DD7043-533
1239,Nike Sportswear A.I.R. Machine,Men's Long-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-air-machine-mens-long-sleeve-t-shirt-7QP6Vs/DJ1383-010
1240,Nike Air Zoom Winflo 7,Men's Road Running Shoes,$200,$150.97,https://www.nike.com/t/air-zoom-wio-7-mens-road-running-shoes-810FRg/CJ0291-003
1241,Nike Dri-FIT Trail,Men's Trail Running T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-trail-mens-trail-running-t-shirt-z8fjBZ/DD4464-715
1242,Nike Zoom Rival M 9,Track & Field Multi-Event Spikes,$200,$150.97,https://www.nike.com/t/zoom-rival-m-9-track-field-multi-event-spikes-mCJ29r/AH1020-005
1243,Nike Pro Hyperflow,Mouthguard,$200,$150.97,https://www.nike.com/t/pro-hyperflow-mouthguard-ZwTJZeJd/NUU32-917
1244,Nike Dri-FIT DNA+,Men's Basketball Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-dna-mens-basketball-shorts-5f2V5m/CV1897-731
1245,LeBron 18,Basketball Shoes,$200,$150.97,https://www.nike.com/t/lebron-18-basketball-shoes-jgn5lq/CQ9283-401
1246,Nike Dri-FIT ADV Tiger Woods,Men's Golf Polo,$200,$150.97,https://www.nike.com/t/dri-fit-adv-tiger-woods-mens-golf-polo-pj446W/DA3075-017
1247,Nike Sportswear Sport Essentials+,Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-sport-essentials-mens-pullover-hoodie-8pwVbq/DM8882-010
1248,Jordan Jumpman Flight,Men's Short-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/jordan-jumpman-flight-mens-short-sleeve-t-shirt-nCcgH7/DA9879-010
1249,Nike Sportswear New York City,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-new-york-city-mens-t-shirt-hTMXw2/DJ5847-010
1250,Nike Dri-FIT Run Division Pinnacle,Men's Running Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-run-division-pinnacle-mens-running-shorts-5q3szz/DA1294-033
1251,All-Star Essential (Kevin Durant Nets),Men's Jordan NBA Player T-Shirt,$200,$150.97,https://www.nike.com/t/all-star-essential-kevin-durant-nets-mens-jordan-nba-player-t-shirt-lDV4zs/DH7147-084
1252,Nike Dri-FIT Run Division Rise 365,Men's Long-Sleeve Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-run-division-rise-365-mens-long-sleeve-running-top-FQVpJF/DD6021-010
1253,Los Angeles Lakers,Men's Nike NBA T-Shirt,$200,$150.97,https://www.nike.com/t/los-angeles-lakers-mens-nba-t-shirt-Rwp0Wn/CV8528-730
1254,Nike Sportswear Style Essentials,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-style-essentials-mens-t-shirt-VG8K0T/DD7018-326
1255,"Giannis ""Freak""",Men's Mesh Jersey,$200,$150.97,https://www.nike.com/t/giannis-freak-mens-mesh-jersey-j5wBsd/DA5682-010
1256,NikeCourt Dri-FIT ADV Slam,Men's Tennis Polo,$200,$150.97,https://www.nike.com/t/nikecourt-dri-fit-adv-slam-mens-tennis-polo-zmNZhL/DA4325-657
1257,"Jordan Series .02 ""Dear Dean""",Shoes,$200,$150.97,https://www.nike.com/t/jordan-series-2-dear-dean-shoes-3dvWKb/DJ0417-100
1258,Jordan College Dri-FIT Spotlight (Georgetown),Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/jordandri-fit-spotlight-georgetown-mens-pullover-hoodie-wR1KGB/DD6204-419
1259,Naomi Osaka,Pullover Tennis Hoodie,$200,$150.97,https://www.nike.com/t/naomi-osaka-pullover-tennis-hoodie-zTqv2J/DJ4663-010
1260,Nike Sportswear Heritage Essentials,Men's Woven Flow Shorts,$200,$150.97,https://www.nike.com/t/sportswear-heritage-essentials-mens-woven-flow-shorts-DfLpmB/DC1877-320
1261,NikeCourt Dri-FIT,Men's Tennis Polo,$200,$150.97,https://www.nike.com/t/nikecourt-dri-fit-mens-tennis-polo-wbq1P3/CW6288-010
1262,Nike College Dri-FIT Spotlight (Kentucky),Men's Pullover Hoodie,$200,$150.97,https://www.nike.com/t/dri-fit-spotlight-kentucky-mens-pullover-hoodie-K0KNSJ/DD6217-480
1263,Nike Yoga Dri-FIT,Men's Graphic T-Shirt,$200,$150.97,https://www.nike.com/t/yoga-dri-fit-mens-graphic-t-shirt-Kkmbhc/DD6925-100
1264,Nike Sportswear Therma-FIT Legacy,Men's Reversible Hooded Jacket,$200,$150.97,https://www.nike.com/t/sportswear-therma-fit-legacy-mens-reversible-hooded-jacket-8xjXpT/DH2783-010
1265,Nike Sportswear,Men's Keep It Clean Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-mens-keep-it-clean-pullover-hoodie-NKvBgP/DM2199-010
1266,Nike Sportswear Swoosh,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-swoosh-mens-t-shirt-LzncrX/DC5094-320
1267,Nike Yoga Dri-FIT,Men's Short-Sleeve Top,$200,$150.97,https://www.nike.com/t/yoga-dri-fit-mens-short-sleeve-top-Gb9v8d/BV4034-591
1268,Nike College Heritage86 (Penn State),Hat,$200,$150.97,https://www.nike.com/t/heritage86-penn-state-hat-WfRKzF/DH2236-100
1269,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-kfvbl6/DD1286-800
1270,Nike Dri-FIT,Men's Running T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-mens-running-t-shirt-dFk8Ct/CW0945-010
1271,"LeBron x Space Jam: A New Legacy ""Tune Squad""",Men's Nike Varsity Jacket,$200,$150.97,https://www.nike.com/t/lebron-x-space-jam-a-new-legacy-tune-squad-mens-varsity-jacket-tBl4j9/DJ3891-010
1272,Nike Sportswear Premium Essentials,Men's Tie-Dye T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-premium-essentials-mens-tie-dye-t-shirt-P8QKnc/DD2720-475
1273,Nike Therma,Men's Long-Sleeve 1/4-Zip Training Top,$200,$150.97,https://www.nike.com/t/therma-mens-long-sleeve-1-4-zip-training-top-LKbWb5/CU6217-071
1274,Nike Adapt Auto Max,Men's Shoes,$200,$150.97,https://www.nike.com/t/adapt-auto-max-LQF7vj/CZ6804-001
1275,Nike x Kim Jones,Fleece Crew,$200,$150.97,https://www.nike.com/t/kim-jones-fleece-crew-2hFwfg/DD0692-804
1276,Jordan Mountainside,Men's Long-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/jordan-mountainside-mens-long-sleeve-t-shirt-27GmcH/DC9785-474
1277,Nike Dri-FIT Element Run Division,Men's Full-Zip Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-element-run-division-mens-full-zip-running-top-2xWP0C/DD4929-506
1278,Jordan Hyper Grip 4P,Basketball (Size 7),$200,$150.97,https://www.nike.com/t/jordan-hyper-grip-4p-basketball-size-7-ZkCx1L/J0001844-092
1279,Nike Therma,Men's Pullover Swoosh Training Hoodie,$200,$150.97,https://www.nike.com/t/therma-mens-pullover-swoosh-training-hoodie-tvzGsr/CU6238-481
1280,Nike Sportswear,Men's Classic Fleece Pullover Hoodie,$200,$150.97,https://www.nike.com/t/sportswear-mens-classic-fleece-pullover-hoodie-C78SqD/DA0023-307
1281,Nike College Air Zoom Pegasus 38 (LSU),Running Shoe,$200,$150.97,https://www.nike.com/t/air-zoom-pegasus-38-lsu-running-shoe-6T1Nn3/DJ0831-500
1282,Nike College (UNC),Men's Basketball Shorts,$200,$150.97,https://www.nike.com/t/unc-mens-basketball-shorts-sxl2Pz/DJ8437-448
1283,Nike Sportswear,Men's Pants,$200,$150.97,https://www.nike.com/t/sportswear-mens-pants-9wjTcr/CU4483-224
1284,Nike College Max 90 (Oregon),Men's T-Shirt,$200,$150.97,https://www.nike.com/t/max-90-oregon-mens-t-shirt-DXLjGL/DM1930-100
1285,Nike Dri-FIT Trail Element,Men's 1/2-Zip Trail Running Top,$200,$150.97,https://www.nike.com/t/dri-fit-trail-element-mens-1-2-zip-trail-running-top-QrTSLG/DD5708-010
1286,Nike Pro Flex Vent Max,Men's Shorts,$200,$150.97,https://www.nike.com/t/pro-flex-vent-max-mens-shorts-PjJ4sM/CJ1957-690
1287,Nike Therma,Men's Full-Zip Training Hoodie,$200,$150.97,https://www.nike.com/t/therma-mens-full-zip-training-hoodie-DwfKtF/CU6231-452
1288,Nike Dri-FIT Standard Issue x Space Jam: A New Legacy,Men's Basketball Reversible Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-standard-issue-x-space-jam-a-new-legacy-mens-basketball-reversible-shorts-3vrt5R/DJ3896-434
1289,Nike Dri-FIT DNA,Men's Basketball Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-dna-mens-basketball-shorts-RklKFZ/DA5709-100
1290,Nike Swoosh,Men's Short-Sleeve Basketball T-Shirt,$200,$150.97,https://www.nike.com/t/swoosh-mens-short-sleeve-basketball-t-shirt-BF89LS/DJ1554-010
1291,Nike Sportswear,Men's Long-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-long-sleeve-t-shirt-Gg0Jxg/DD3395-657
1292,Nike Sportswear,Men's T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-t-shirt-XvMmR7/DJ1387-739
1293,Nike Sportswear Tech Pack,Men's Cargo Shorts,$200,$150.97,https://www.nike.com/t/sportswear-tech-pack-mens-cargo-shorts-8d51wv/CZ9563-034
1294,Jordan Jumpman Logo,Men's Fleece Shorts,$200,$150.97,https://www.nike.com/t/jordan-jumpman-logo-mens-fleece-shorts-5sVwDR/DB1812-010
1295,Nike x Space Jam: A New Legacy,Men's Basketball T-Shirt,$200,$150.97,https://www.nike.com/t/space-jam-a-new-legacy-mens-basketball-t-shirt-Tbl8Px/DH3825-100
1296,Nike Dri-FIT KD Logo,Men's Basketball T-Shirt,$200,$150.97,https://www.nike.com/t/dri-fit-kd-logo-mens-basketball-t-shirt-HBkdNL/DD0775-010
1297,Giannis,Men's Lightweight Track Jacket,$200,$150.97,https://www.nike.com/t/giannis-mens-lightweight-track-jacket-MD675d/DA5660-372
1298,Nike Phantom GT2 Academy MG,Multi-Ground Soccer Cleat,$200,$150.97,https://www.nike.com/t/phantom-gt2-academy-mg-multi-ground-soccer-cleat-8lntKD/DA4433-570
1299,"Nike Heritage x Space Jam: A New Legacy ""Tune Squad""",Eugene Backpack (23L),$200,$150.97,https://www.nike.com/t/heritage-x-space-jam-a-new-legacy-tune-squad-eugene-backpack-23l-1ZBWbS/DM3114-010
1300,Nike Sportswear Therma-FIT ADV Tech Pack,Men's Engineered Pants,$200,$150.97,https://www.nike.com/t/sportswear-therma-fit-adv-tech-pack-mens-engineered-pants-65nxr9/DD6625-060
1301,Nike Sportswear Storm-FIT City Series,Men's Hooded Jacket,$200,$150.97,https://www.nike.com/t/sportswear-storm-fit-city-series-mens-hooded-jacket-rNNDjf/DD6980-410
1302,Nike Dri-FIT,Men's Basketball Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-mens-basketball-shorts-zvN9NV/CV1866-547
1303,Nike College (Iowa),Men's Long-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/iowa-mens-long-sleeve-t-shirt-hHscMc/DD7385-063
1304,Nike SB,Pull-On Skate Chino Shorts,$200,$150.97,https://www.nike.com/t/sb-pull-on-skate-chino-shorts-zJNdmx/CW7139-113
1305,Nike Sportswear,Men's Shorts,$200,$150.97,https://www.nike.com/t/sportswear-mens-shorts-pkp3kt/AT5267-100
1306,Nike Quest 3,Men's Road Running Shoes,$200,$150.97,https://www.nike.com/t/quest-3-mens-road-running-shoes-FHR8DM/CD0230-001
1307,Nike Dri-FIT DNA+,Men's Basketball Shorts,$200,$150.97,https://www.nike.com/t/dri-fit-dna-mens-basketball-shorts-j7lxtC/DA5705-333
1308,Nike Sportswear,Men's Long-Sleeve T-Shirt,$200,$150.97,https://www.nike.com/t/sportswear-mens-long-sleeve-t-shirt-n5RvMg/DM2190-902
1309,Nike College Club Fleece (Alabama),Men's Sweatshirt,$200,$150.97,https://www.nike.com/t/club-fleece-alabama-mens-sweatshirt-Gk86Wm/DJ8072-698
1310,Nike Dri-FIT,Men's Woven Training Jacket,$200,$150.97,https://www.nike.com/t/dri-fit-mens-woven-training-jacket-TskQvj/CU4953-451
1311,Serena Williams Design Crew,Graphic Tennis T-Shirt,$200,$150.97,https://www.nike.com/t/serena-williams-design-crew-graphic-tennis-t-shirt-X0h4ZV/DJ6070-367
